shipment_id,order_id,shipping_mode,delivery_date,delivery_status,shipping_cost
55384,15384,Road,2025-03-26,Delivered,22.88
55385,15385,Air,2025-01-15,Delivered,16.57
55386,15386,Rail,2025-09-22,Delivered,7.82
55387,15387,Air,2025-03-18,Delivered,48.26
55388,15388,Rail,2025-02-24,Delivered,32.86
55389,15389,Air,2025-06-16,Delayed,24.49
55390,15390,Road,2025-06-11,Delivered,24.27
55391,15391,Road,2025-09-24,Delivered,38.43
55392,15392,Air,2025-08-22,Delivered,48.44
55393,15393,Air,2025-09-06,Delivered,44.28
55394,15394,Air,2025-10-10,Delivered,31.83
55395,15395,Air,2025-12-05,Delivered,49.33
55396,15396,Rail,2025-11-26,Delivered,41.3
55397,15397,Air,2025-08-25,Delivered,47.32
55398,15398,Rail,2025-12-18,Delivered,38.09
55399,15399,Air,2025-01-10,Delayed,43.85
55400,15400,Rail,2025-03-08,Delivered,9.64
55401,15401,Road,2025-03-11,Delivered,25.81
55402,15402,Road,2025-07-11,Delivered,39.5
55403,15403,Rail,2025-09-28,Delayed,12.76
55404,15404,Rail,2025-10-16,Delivered,34.59
55405,15405,Road,2025-04-07,Delayed,26.16
55406,15406,Rail,2025-03-08,Delivered,38.25
55407,15407,Rail,2025-05-04,Delivered,6.57
55408,15408,Rail,2025-01-15,Delivered,39.07
55409,15409,Rail,2025-02-08,Delivered,12.77
55410,15410,Air,2025-12-18,Delayed,48.13
55411,15411,Air,2025-07-01,Delayed,12.87
55412,15412,Rail,2025-05-19,Delivered,12.03
55413,15413,Rail,2025-10-11,Delayed,29.96
55414,15414,Air,2025-03-30,Delivered,7.43
55415,15415,Rail,2025-01-30,Delivered,14.11
55416,15416,Road,2026-01-03,Delivered,42.19
55417,15417,Road,2025-07-20,Delayed,6.97
55418,15418,Road,2025-02-14,Delivered,48.6
55419,15419,Air,2025-08-27,Delayed,5.82
55420,15420,Air,2025-02-26,Delivered,21.87
55421,15421,Road,2025-10-11,Delayed,46.79
55422,15422,Rail,2025-02-27,Delivered,28.39
55423,15423,Air,2025-07-02,Delivered,6.29
55424,15424,Air,2025-05-29,Delivered,13.76
55425,15425,Road,2025-12-28,Delivered,16.16
55426,15426,Air,2025-09-08,Delivered,38.52
55427,15427,Air,2025-05-04,Delayed,33.21
55428,15428,Road,2025-09-01,Delayed,41.54
55429,15429,Road,2025-10-22,Delayed,27.29
55430,15430,Road,2025-11-17,Delivered,5.36
55431,15431,Road,2025-12-12,Delivered,14.54
55432,15432,Air,2025-11-16,Delivered,13.08
55433,15433,Air,2025-10-23,Delivered,16.85
55434,15434,Road,2025-09-09,Delivered,33.71
55435,15435,Rail,2025-05-14,Delayed,34.52
55436,15436,Road,2025-10-24,Delivered,13.33
55437,15437,Air,2025-11-28,Delivered,41.73
55438,15438,Road,2025-07-12,Delivered,26.15
55439,15439,Air,2025-11-10,Delivered,31.76
55440,15440,Air,2025-10-20,Delivered,32.55
55441,15441,Rail,2025-12-23,Delivered,39.82
55442,15442,Road,2025-10-31,Delivered,40.82
55443,15443,Road,2025-03-17,Delivered,46.78
55444,15444,Air,2025-04-22,Delivered,8.35
55445,15445,Rail,2025-11-12,Delivered,7.51
55446,15446,Air,2025-01-28,Delivered,9.69
55447,15447,Road,2025-03-19,Delayed,9.53
55448,15448,Road,2025-06-14,Delivered,21.23
55449,15449,Road,2025-10-21,Delivered,46.9
55450,15450,Rail,2025-11-20,Delivered,12.76
55451,15451,Air,2025-06-19,Delivered,46.39
55452,15452,Rail,2025-07-08,Delivered,29.45
55453,15453,Road,2025-03-19,Delivered,26.11
55454,15454,Road,2025-07-06,Delayed,47.85
55455,15455,Road,2025-11-12,Delayed,26.38
55456,15456,Air,2025-01-18,Delivered,41.29
55457,15457,Road,2025-06-13,Delivered,38.01
55458,15458,Road,2025-11-16,Delivered,28.3
55459,15459,Rail,2025-07-24,Delivered,24.09
55460,15460,Rail,2025-10-17,Delivered,26.53
55461,15461,Rail,2025-01-19,Delivered,40.82
55462,15462,Air,2025-11-24,Delivered,10.23
55463,15463,Road,2025-06-29,Delivered,28.42
55464,15464,Road,2025-01-19,Delivered,21.26
55465,15465,Air,2025-12-25,Delivered,13.61
55466,15466,Road,2025-05-25,Delivered,40.52
55467,15467,Road,2025-09-22,Delayed,9.77
55468,15468,Air,2025-08-07,Delivered,34.21
55469,15469,Road,2025-12-17,Delivered,39.9
55470,15470,Air,2025-11-12,Delivered,19.6
55471,15471,Road,2025-05-18,Delivered,14.23
55472,15472,Rail,2025-02-27,Delivered,19.8
55473,15473,Road,2025-11-27,Delivered,26.77
55474,15474,Road,2025-09-11,Delayed,29.39
55475,15475,Rail,2025-10-12,Delivered,15.76
55476,15476,Road,2025-09-16,Delayed,9.89
55477,15477,Air,2025-06-10,Delivered,21.57
55478,15478,Air,2025-01-06,Delivered,13.18
55479,15479,Air,2025-12-31,Delivered,14.74
55480,15480,Air,2025-09-23,Delivered,46.34
55481,15481,Rail,2025-08-10,Delivered,19.84
55482,15482,Air,2025-04-18,Delayed,15.58
55483,15483,Air,2025-03-23,Delivered,19.39
55484,15484,Road,2025-05-01,Delivered,41.77
55485,15485,Rail,2025-01-13,Delayed,5.39
55486,15486,Air,2025-10-03,Delivered,24.18
55487,15487,Air,2025-05-05,Delivered,7.41
55488,15488,Road,2025-06-23,Delivered,5.68
55489,15489,Rail,2025-09-25,Delivered,18.52
55490,15490,Rail,2025-02-13,Delayed,24.55
55491,15491,Rail,2025-02-23,Delivered,11.68
55492,15492,Air,2025-05-26,Delivered,17.6
55493,15493,Air,2025-08-11,Delivered,36.65
55494,15494,Rail,2025-04-19,Delayed,27.0
55495,15495,Air,2025-10-05,Delivered,38.65
55496,15496,Rail,2025-10-26,Delivered,10.71
55497,15497,Rail,2025-04-11,Delivered,11.45
55498,15498,Rail,2025-12-03,Delivered,26.6
55499,15499,Road,2025-08-30,Delayed,41.18
55500,15500,Air,2025-03-20,Delayed,28.9
55501,15501,Road,2025-06-30,Delivered,47.97
55502,15502,Road,2025-10-11,Delivered,5.44
55503,15503,Air,2025-09-21,Delayed,12.09
55504,15504,Rail,2025-07-22,Delivered,41.9
55505,15505,Air,2025-01-11,Delivered,6.73
55506,15506,Rail,2025-08-12,Delivered,5.29
55507,15507,Road,2025-03-12,Delivered,10.63
55508,15508,Rail,2025-12-25,Delivered,14.35
55509,15509,Rail,2025-05-23,Delayed,33.19
55510,15510,Air,2025-04-08,Delivered,44.05
55511,15511,Air,2025-05-04,Delivered,39.66
55512,15512,Road,2025-02-23,Delivered,21.11
55513,15513,Rail,2025-04-05,Delivered,13.4
55514,15514,Road,2025-01-17,Delayed,39.94
55515,15515,Road,2025-05-09,Delayed,28.73
55516,15516,Road,2025-03-13,Delayed,22.82
55517,15517,Air,2025-11-06,Delivered,31.22
55518,15518,Rail,2025-05-14,Delivered,7.39
55519,15519,Rail,2025-11-06,Delayed,16.78
55520,15520,Road,2025-03-18,Delivered,27.84
55521,15521,Air,2025-06-06,Delayed,13.46
55522,15522,Road,2025-05-26,Delayed,32.6
55523,15523,Rail,2025-03-05,Delivered,27.86
55524,15524,Road,2025-10-21,Delivered,40.03
55525,15525,Road,2025-12-24,Delivered,35.55
55526,15526,Rail,2025-07-18,Delivered,29.76
55527,15527,Rail,2025-05-11,Delivered,29.18
55528,15528,Road,2025-02-05,Delivered,26.39
55529,15529,Air,2025-06-21,Delivered,46.35
55530,15530,Rail,2025-06-18,Delivered,34.75
55531,15531,Rail,2025-09-24,Delivered,46.12
55532,15532,Rail,2025-03-13,Delivered,14.6
55533,15533,Air,2025-11-05,Delivered,16.25
55534,15534,Air,2025-02-11,Delayed,40.74
55535,15535,Air,2025-04-02,Delivered,5.28
55536,15536,Road,2025-06-16,Delivered,11.37
55537,15537,Air,2025-12-20,Delivered,22.66
55538,15538,Rail,2025-07-22,Delayed,23.57
55539,15539,Rail,2025-05-20,Delivered,12.49
55540,15540,Air,2025-05-26,Delivered,44.49
55541,15541,Air,2025-09-21,Delivered,5.31
55542,15542,Rail,2025-02-12,Delivered,45.3
55543,15543,Road,2025-01-22,Delivered,36.69
55544,15544,Rail,2025-05-07,Delayed,20.43
55545,15545,Road,2025-03-23,Delivered,42.58
55546,15546,Road,2025-05-29,Delivered,41.26
55547,15547,Rail,2025-07-07,Delivered,48.13
55548,15548,Air,2025-07-16,Delivered,9.36
55549,15549,Rail,2025-02-19,Delayed,25.74
55550,15550,Rail,2025-10-24,Delayed,32.85
55551,15551,Road,2025-02-04,Delivered,42.15
55552,15552,Rail,2025-06-08,Delivered,10.95
55553,15553,Rail,2025-05-14,Delayed,17.63
55554,15554,Rail,2025-05-20,Delayed,39.04
55555,15555,Road,2025-02-06,Delivered,40.05
55556,15556,Road,2025-10-14,Delivered,21.08
55557,15557,Air,2025-10-04,Delivered,11.65
55558,15558,Road,2025-10-07,Delivered,43.81
55559,15559,Rail,2025-06-21,Delayed,14.17
55560,15560,Rail,2025-10-28,Delivered,47.36
55561,15561,Rail,2025-03-18,Delayed,19.99
55562,15562,Air,2025-05-14,Delivered,14.15
55563,15563,Road,2025-10-03,Delivered,45.64
55564,15564,Air,2025-04-08,Delivered,28.03
55565,15565,Rail,2025-05-18,Delivered,48.34
55566,15566,Air,2025-07-29,Delivered,8.29
55567,15567,Road,2025-10-15,Delivered,29.29
55568,15568,Air,2025-04-08,Delayed,25.46
55569,15569,Rail,2025-12-26,Delivered,39.96
55570,15570,Rail,2025-11-28,Delivered,5.79
55571,15571,Road,2025-03-04,Delivered,35.91
55572,15572,Road,2025-07-15,Delayed,40.14
55573,15573,Road,2025-05-30,Delivered,30.46
55574,15574,Road,2025-07-20,Delivered,22.04
55575,15575,Road,2025-09-09,Delivered,22.13
55576,15576,Rail,2025-11-20,Delivered,39.09
55577,15577,Rail,2025-01-16,Delivered,23.32
55578,15578,Rail,2025-05-29,Delivered,15.39
55579,15579,Air,2025-08-01,Delivered,46.31
55580,15580,Rail,2025-09-19,Delivered,22.69
55581,15581,Air,2025-01-24,Delayed,7.85
55582,15582,Air,2025-11-15,Delayed,48.81
55583,15583,Road,2025-05-01,Delivered,26.65
55584,15584,Air,2025-06-30,Delivered,24.57
55585,15585,Rail,2025-06-08,Delivered,38.38
55586,15586,Air,2025-08-03,Delivered,49.83
55587,15587,Rail,2025-02-28,Delivered,37.69
55588,15588,Air,2025-12-24,Delayed,47.49
55589,15589,Air,2025-09-18,Delivered,40.32
55590,15590,Air,2025-02-20,Delivered,14.08
55591,15591,Air,2025-08-22,Delayed,29.3
55592,15592,Air,2025-12-16,Delivered,12.9
55593,15593,Road,2025-03-26,Delivered,16.78
55594,15594,Air,2025-08-21,Delayed,19.31
55595,15595,Rail,2025-05-25,Delayed,45.5
55596,15596,Rail,2025-08-03,Delayed,17.83
55597,15597,Air,2025-08-05,Delayed,37.37
55598,15598,Air,2025-05-19,Delayed,33.91
55599,15599,Road,2025-08-18,Delivered,34.3
55600,15600,Rail,2025-12-26,Delivered,6.63
55601,15601,Road,2025-09-26,Delivered,22.29
55602,15602,Rail,2025-06-22,Delayed,13.07
55603,15603,Road,2025-06-09,Delivered,22.67
55604,15604,Road,2025-03-04,Delivered,31.86
55605,15605,Road,2025-08-22,Delivered,14.53
55606,15606,Air,2025-02-13,Delivered,28.12
55607,15607,Road,2025-06-08,Delivered,18.94
55608,15608,Road,2025-04-20,Delivered,19.32
55609,15609,Rail,2025-10-20,Delayed,40.41
55610,15610,Air,2025-02-09,Delivered,37.15
55611,15611,Rail,2025-06-29,Delivered,25.57
55612,15612,Air,2025-03-04,Delivered,11.45
55613,15613,Rail,2025-03-04,Delayed,29.69
55614,15614,Air,2025-02-25,Delayed,17.25
55615,15615,Air,2025-04-27,Delivered,43.97
55616,15616,Road,2025-03-13,Delivered,44.42
55617,15617,Air,2025-08-21,Delivered,26.6
55618,15618,Road,2025-04-04,Delivered,9.4
55619,15619,Road,2025-12-31,Delayed,11.86
55620,15620,Road,2025-02-28,Delivered,20.05
55621,15621,Rail,2025-03-12,Delivered,46.51
55622,15622,Road,2025-09-25,Delayed,39.13
55623,15623,Rail,2025-07-07,Delayed,14.9
55624,15624,Air,2025-12-02,Delivered,33.79
55625,15625,Road,2025-11-19,Delivered,10.39
55626,15626,Air,2025-12-21,Delayed,47.89
55627,15627,Road,2025-06-09,Delayed,11.62
55628,15628,Rail,2025-05-18,Delivered,27.6
55629,15629,Air,2025-03-07,Delivered,21.17
55630,15630,Road,2025-01-10,Delivered,23.71
55631,15631,Rail,2025-10-02,Delivered,42.44
55632,15632,Air,2025-12-07,Delivered,13.33
55633,15633,Road,2025-05-12,Delivered,7.29
55634,15634,Air,2025-05-27,Delivered,31.72
55635,15635,Road,2025-12-27,Delivered,32.84
55636,15636,Road,2025-11-25,Delivered,30.8
55637,15637,Air,2025-02-06,Delivered,7.7
55638,15638,Rail,2025-09-07,Delivered,27.79
55639,15639,Rail,2025-08-16,Delivered,11.71
55640,15640,Road,2025-09-16,Delivered,28.91
55641,15641,Road,2025-11-22,Delayed,16.74
55642,15642,Road,2025-03-23,Delayed,34.53
55643,15643,Rail,2025-02-14,Delayed,27.36
55644,15644,Rail,2025-02-26,Delivered,14.7
55645,15645,Road,2025-07-24,Delivered,28.34
55646,15646,Air,2025-07-19,Delivered,44.58
55647,15647,Air,2025-08-16,Delivered,40.47
55648,15648,Road,2025-10-05,Delayed,10.73
55649,15649,Rail,2025-02-08,Delivered,31.96
55650,15650,Rail,2025-05-27,Delivered,48.06
55651,15651,Rail,2025-07-10,Delivered,9.93
55652,15652,Air,2025-03-26,Delivered,16.52
55653,15653,Rail,2025-02-22,Delivered,41.4
55654,15654,Air,2025-11-16,Delayed,28.95
55655,15655,Road,2025-06-11,Delivered,25.98
55656,15656,Air,2025-10-11,Delivered,33.12
55657,15657,Rail,2025-12-13,Delivered,33.06
55658,15658,Rail,2025-08-20,Delivered,45.4
55659,15659,Air,2025-08-01,Delayed,16.93
55660,15660,Rail,2025-05-27,Delayed,21.74
55661,15661,Road,2025-10-10,Delivered,5.31
55662,15662,Rail,2025-11-17,Delivered,13.0
55663,15663,Rail,2025-06-18,Delivered,23.84
55664,15664,Rail,2025-05-27,Delivered,22.44
55665,15665,Rail,2025-06-16,Delivered,38.23
55666,15666,Rail,2025-08-22,Delivered,41.64
55667,15667,Air,2025-03-15,Delayed,37.41
55668,15668,Road,2025-07-14,Delivered,5.84
55669,15669,Rail,2025-12-22,Delivered,36.26
55670,15670,Road,2025-02-21,Delayed,22.74
55671,15671,Rail,2025-02-01,Delivered,17.27
55672,15672,Rail,2025-03-31,Delivered,21.74
55673,15673,Road,2025-04-06,Delivered,12.35
55674,15674,Road,2025-08-25,Delayed,27.08
55675,15675,Air,2025-07-19,Delivered,5.42
55676,15676,Air,2025-04-21,Delivered,28.36
55677,15677,Air,2025-07-23,Delayed,44.16
55678,15678,Rail,2025-01-10,Delivered,47.91
55679,15679,Road,2025-03-04,Delivered,33.34
55680,15680,Rail,2025-11-12,Delivered,34.17
55681,15681,Rail,2025-03-09,Delivered,44.37
55682,15682,Rail,2025-06-12,Delivered,30.5
55683,15683,Rail,2025-02-26,Delivered,33.5
55684,15684,Rail,2025-03-28,Delivered,5.55
55685,15685,Air,2025-03-09,Delayed,17.95
55686,15686,Road,2025-07-25,Delivered,42.06
55687,15687,Air,2025-02-18,Delivered,43.61
55688,15688,Rail,2025-03-08,Delivered,27.59
55689,15689,Road,2025-07-04,Delivered,30.64
55690,15690,Rail,2025-05-31,Delivered,21.06
55691,15691,Rail,2025-01-24,Delivered,42.4
55692,15692,Rail,2025-11-23,Delayed,44.25
55693,15693,Air,2025-04-21,Delivered,21.42
55694,15694,Air,2025-06-27,Delivered,48.17
55695,15695,Air,2025-11-22,Delivered,49.92
55696,15696,Rail,2025-09-10,Delivered,8.63
55697,15697,Rail,2025-06-07,Delivered,39.06
55698,15698,Road,2025-03-20,Delayed,27.28
55699,15699,Rail,2025-02-09,Delayed,21.37
55700,15700,Road,2025-02-03,Delayed,8.62
55701,15701,Road,2025-03-29,Delivered,23.41
55702,15702,Rail,2025-08-08,Delivered,47.41
55703,15703,Road,2025-03-16,Delayed,25.01
55704,15704,Road,2025-07-23,Delivered,5.87
55705,15705,Road,2025-08-24,Delivered,30.09
55706,15706,Rail,2025-05-17,Delivered,37.05
55707,15707,Rail,2025-11-22,Delayed,30.71
55708,15708,Air,2025-10-14,Delivered,5.46
55709,15709,Rail,2025-09-17,Delivered,29.05
55710,15710,Road,2025-01-15,Delivered,46.36
55711,15711,Road,2025-10-22,Delivered,32.82
55712,15712,Rail,2025-02-07,Delivered,5.52
55713,15713,Road,2025-08-09,Delivered,26.89
55714,15714,Road,2025-03-28,Delivered,40.29
55715,15715,Rail,2025-09-18,Delivered,33.36
55716,15716,Air,2026-01-02,Delivered,17.67
55717,15717,Rail,2025-09-10,Delivered,25.16
55718,15718,Rail,2025-05-23,Delivered,32.29
55719,15719,Road,2025-01-18,Delayed,8.45
55720,15720,Road,2025-04-30,Delivered,8.78
55721,15721,Rail,2025-12-25,Delivered,9.22
55722,15722,Air,2025-05-12,Delivered,26.63
55723,15723,Air,2025-06-04,Delivered,27.33
55724,15724,Road,2025-10-23,Delayed,23.12
55725,15725,Air,2025-11-30,Delivered,10.64
55726,15726,Rail,2025-08-05,Delivered,38.29
55727,15727,Rail,2025-02-28,Delivered,16.92
55728,15728,Air,2025-03-20,Delivered,22.98
55729,15729,Rail,2026-01-03,Delayed,47.95
55730,15730,Rail,2025-08-21,Delivered,6.57
55731,15731,Air,2025-12-12,Delayed,18.35
55732,15732,Rail,2025-06-17,Delivered,6.29
55733,15733,Rail,2025-10-25,Delivered,9.98
55734,15734,Air,2025-05-15,Delivered,7.9
55735,15735,Road,2025-02-17,Delivered,24.23
55736,15736,Air,2025-08-21,Delivered,27.03
55737,15737,Air,2025-02-04,Delivered,6.68
55738,15738,Rail,2025-04-14,Delivered,28.45
55739,15739,Road,2025-10-21,Delayed,7.08
55740,15740,Air,2025-09-03,Delivered,42.85
55741,15741,Road,2026-01-05,Delivered,44.84
55742,15742,Air,2025-07-18,Delivered,48.71
55743,15743,Road,2025-08-06,Delivered,37.26
55744,15744,Air,2025-04-19,Delivered,18.23
55745,15745,Road,2025-07-30,Delayed,18.07
55746,15746,Rail,2025-08-31,Delivered,41.87
55747,15747,Air,2025-03-31,Delivered,39.97
55748,15748,Road,2025-12-18,Delayed,22.66
55749,15749,Air,2025-07-23,Delivered,30.75
55750,15750,Road,2025-12-10,Delayed,14.27
55751,15751,Road,2025-06-02,Delivered,22.95
55752,15752,Air,2025-02-19,Delivered,11.21
55753,15753,Rail,2025-03-16,Delivered,7.51
55754,15754,Rail,2025-07-25,Delayed,7.02
55755,15755,Rail,2025-11-11,Delivered,17.53
55756,15756,Air,2025-01-16,Delivered,42.81
55757,15757,Air,2025-07-16,Delayed,16.67
55758,15758,Air,2025-10-03,Delivered,35.76
55759,15759,Road,2025-08-30,Delayed,8.1
55760,15760,Road,2025-09-11,Delivered,17.46
55761,15761,Road,2025-06-22,Delivered,48.08
55762,15762,Road,2025-04-09,Delayed,24.97
55763,15763,Road,2025-06-07,Delayed,30.63
55764,15764,Air,2025-03-27,Delivered,35.11
55765,15765,Air,2025-03-24,Delivered,38.22
55766,15766,Air,2025-09-27,Delivered,35.92
55767,15767,Air,2025-07-12,Delivered,48.7
55768,15768,Road,2025-09-05,Delayed,38.07
55769,15769,Rail,2025-05-16,Delayed,12.48
55770,15770,Road,2025-06-19,Delivered,5.67
55771,15771,Rail,2025-02-05,Delayed,6.87
55772,15772,Road,2025-12-03,Delivered,16.77
55773,15773,Air,2025-10-09,Delivered,16.24
55774,15774,Air,2025-03-13,Delivered,46.92
55775,15775,Rail,2025-11-20,Delivered,19.77
55776,15776,Air,2025-02-13,Delivered,10.55
55777,15777,Road,2025-05-26,Delivered,41.69
55778,15778,Air,2025-09-26,Delivered,29.8
55779,15779,Road,2025-12-31,Delivered,15.36
55780,15780,Road,2025-04-24,Delivered,6.75
55781,15781,Air,2025-03-31,Delayed,46.6
55782,15782,Road,2025-05-02,Delivered,34.66
55783,15783,Rail,2025-04-15,Delayed,46.53
55784,15784,Rail,2025-10-10,Delayed,24.83
55785,15785,Road,2025-09-22,Delivered,14.28
55786,15786,Air,2025-02-23,Delivered,10.83
55787,15787,Road,2025-06-29,Delivered,44.56
55788,15788,Road,2025-09-17,Delivered,28.65
55789,15789,Rail,2025-09-18,Delivered,9.25
55790,15790,Rail,2025-03-04,Delivered,47.05
55791,15791,Rail,2025-12-05,Delayed,16.86
55792,15792,Air,2025-06-03,Delivered,6.6
55793,15793,Air,2025-04-21,Delayed,38.6
55794,15794,Road,2025-02-22,Delayed,14.63
55795,15795,Air,2025-01-24,Delayed,29.6
55796,15796,Rail,2025-04-21,Delayed,37.61
55797,15797,Rail,2025-10-24,Delivered,37.0
55798,15798,Rail,2025-08-26,Delivered,12.38
55799,15799,Air,2025-12-06,Delivered,48.14
55800,15800,Rail,2025-06-15,Delivered,38.27
55801,15801,Rail,2025-02-01,Delivered,22.78
55802,15802,Road,2025-07-21,Delivered,23.55
55803,15803,Rail,2025-11-05,Delivered,33.33
55804,15804,Road,2025-08-24,Delivered,35.61
55805,15805,Air,2025-05-01,Delayed,28.73
55806,15806,Rail,2025-12-29,Delivered,16.44
55807,15807,Road,2025-09-30,Delivered,33.38
55808,15808,Rail,2025-09-28,Delayed,8.56
55809,15809,Road,2025-03-22,Delivered,46.63
55810,15810,Air,2025-07-16,Delayed,27.85
55811,15811,Road,2025-09-26,Delivered,28.89
55812,15812,Road,2025-03-15,Delivered,14.5
55813,15813,Air,2025-04-24,Delayed,37.24
55814,15814,Rail,2025-07-12,Delivered,36.09
55815,15815,Road,2025-05-22,Delivered,33.64
55816,15816,Rail,2025-05-09,Delivered,21.8
55817,15817,Air,2025-10-07,Delivered,33.47
55818,15818,Rail,2025-08-11,Delayed,39.95
55819,15819,Air,2025-04-11,Delivered,12.7
55820,15820,Air,2025-10-01,Delivered,44.9
55821,15821,Air,2025-04-23,Delivered,38.16
55822,15822,Rail,2025-09-09,Delivered,29.14
55823,15823,Air,2025-07-12,Delivered,19.41
55824,15824,Air,2025-10-20,Delivered,21.98
55825,15825,Road,2025-08-22,Delivered,21.96
55826,15826,Air,2025-06-02,Delivered,42.8
55827,15827,Air,2025-10-12,Delivered,34.3
55828,15828,Air,2025-04-02,Delivered,6.57
55829,15829,Air,2026-01-05,Delivered,5.33
55830,15830,Road,2025-02-19,Delayed,38.57
55831,15831,Road,2025-05-22,Delivered,26.89
55832,15832,Rail,2025-10-02,Delayed,49.81
55833,15833,Road,2025-10-19,Delivered,23.68
55834,15834,Air,2025-07-25,Delivered,38.28
55835,15835,Rail,2025-03-29,Delayed,14.13
55836,15836,Rail,2025-08-20,Delayed,23.1
55837,15837,Road,2025-06-23,Delivered,13.95
55838,15838,Air,2025-12-09,Delivered,32.0
55839,15839,Rail,2025-04-15,Delivered,5.12
55840,15840,Air,2025-10-05,Delivered,34.92
55841,15841,Rail,2025-10-20,Delivered,42.09
55842,15842,Road,2025-01-31,Delayed,18.14
55843,15843,Road,2025-10-17,Delivered,20.13
55844,15844,Air,2025-03-14,Delayed,15.92
55845,15845,Road,2025-08-20,Delivered,14.1
55846,15846,Road,2025-06-18,Delivered,17.53
55847,15847,Rail,2025-02-06,Delivered,24.21
55848,15848,Rail,2025-08-19,Delayed,34.2
55849,15849,Rail,2025-06-25,Delayed,41.27
55850,15850,Road,2025-03-04,Delivered,8.53
55851,15851,Road,2025-10-04,Delivered,45.8
55852,15852,Rail,2025-03-03,Delivered,40.87
55853,15853,Air,2025-07-29,Delivered,24.36
55854,15854,Road,2025-10-31,Delivered,19.86
55855,15855,Air,2025-10-22,Delivered,43.35
55856,15856,Air,2025-09-24,Delivered,37.25
55857,15857,Road,2025-06-06,Delayed,41.24
55858,15858,Air,2025-01-21,Delivered,32.51
55859,15859,Air,2025-05-28,Delivered,25.94
55860,15860,Rail,2025-02-23,Delivered,25.14
55861,15861,Road,2025-04-24,Delivered,19.1
55862,15862,Air,2025-09-21,Delivered,7.99
55863,15863,Air,2025-01-05,Delayed,35.09
55864,15864,Road,2025-11-16,Delayed,40.54
55865,15865,Rail,2025-08-06,Delayed,8.38
55866,15866,Air,2025-02-19,Delivered,44.93
55867,15867,Air,2025-10-05,Delayed,20.19
55868,15868,Road,2025-01-14,Delayed,29.02
55869,15869,Road,2025-04-12,Delayed,9.19
55870,15870,Air,2025-01-26,Delayed,24.41
55871,15871,Air,2025-04-28,Delivered,22.53
55872,15872,Road,2025-07-19,Delivered,12.42
55873,15873,Rail,2025-04-24,Delivered,16.5
55874,15874,Rail,2025-03-22,Delayed,7.43
55875,15875,Air,2025-09-06,Delivered,35.81
55876,15876,Air,2025-12-10,Delayed,5.26
55877,15877,Road,2025-06-12,Delivered,15.43
55878,15878,Rail,2025-04-05,Delivered,45.12
55879,15879,Road,2025-01-11,Delivered,33.28
55880,15880,Rail,2025-08-06,Delivered,45.05
55881,15881,Rail,2025-05-30,Delivered,14.6
55882,15882,Road,2025-10-20,Delayed,47.51
